accommodates,bathrooms,bedrooms,beds,host_total_listings_count,minimum_nights,number_of_reviews,price,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value
3.0,1.0,1.0,1.0,1.0,3.0,1.0,275.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,1.0,1.0,30.0,41.0,175.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
2.0,1.0,1.0,1.0,1.0,4.0,7.0,450.0,10.0,10.0,10.0,10.0,10.0,94.0,10.0
4.0,2.0,2.0,2.0,1.0,2.0,20.0,450.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,1.0,2.0,3.0,1.0,3.0,5.0,450.0,10.0,10.0,10.0,10.0,10.0,92.0,8.0
3.0,1.0,1.0,1.0,1.0,1.0,129.0,185.0,9.0,10.0,9.0,10.0,10.0,88.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,0.0,165.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,1.0,1.0,1.0,30.0,15.0,40.0,10.0,10.0,8.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,40.0,90.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
8.0,3.5,4.0,5.0,1.0,2.0,79.0,320.0,10.0,10.0,9.0,10.0,9.0,96.0,10.0
5.0,1.5,4.0,4.0,1.0,3.0,15.0,195.0,9.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,23.0,100.0,10.0,10.0,10.0,10.0,9.0,99.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,83.0,80.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
4.0,1.0,1.0,2.0,1.0,3.0,9.0,195.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
2.0,1.0,0.0,1.0,1.0,1.0,70.0,174.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
6.0,1.0,2.0,2.0,1.0,4.0,15.0,150.0,10.0,9.0,10.0,10.0,9.0,96.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,17.0,79.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,2.0,3.0,1.0,3.0,39.0,175.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,0.0,149.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,1.0,2.0,1.0,2.0,103.0,131.0,9.0,10.0,9.0,10.0,9.0,94.0,9.0
7.0,1.0,2.0,4.0,1.0,1.0,153.0,158.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
6.0,1.5,4.0,4.0,1.0,30.0,58.0,220.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,2.0,2.0,1.0,5.0,16.0,160.0,10.0,10.0,10.0,9.0,9.0,94.0,9.0
6.0,2.0,3.0,4.0,1.0,2.0,6.0,300.0,10.0,10.0,9.0,10.0,9.0,90.0,10.0
6.0,1.0,2.0,3.0,1.0,4.0,25.0,133.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
1.0,1.0,1.0,1.0,1.0,1.0,5.0,120.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,29.0,52.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
6.0,1.0,1.0,3.0,1.0,1.0,66.0,139.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,4.0,200.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,191.0,75.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,2.0,1.0,1.0,18.0,81.0,10.0,10.0,10.0,10.0,9.0,91.0,9.0
5.0,1.0,1.0,1.0,1.0,1.0,165.0,120.0,9.0,10.0,9.0,10.0,9.0,91.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,24.0,125.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,123.0,97.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
2.0,1.0,1.0,2.0,1.0,3.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,27.0,80.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,2.0,1.0,1.0,17.0,45.0,10.0,10.0,9.0,9.0,9.0,89.0,10.0
6.0,2.0,3.0,4.0,1.0,3.0,4.0,225.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
8.0,1.0,2.0,4.0,1.0,1.0,17.0,249.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
7.0,2.0,3.0,4.0,1.0,3.0,48.0,295.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,10.0,115.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
12.0,2.0,3.0,3.0,1.0,2.0,30.0,295.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,8.0,8.0,8.0,8.0,8.0,80.0,8.0
2.0,1.0,2.0,2.0,1.0,5.0,25.0,204.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
3.0,1.0,1.0,1.0,1.0,3.0,0.0,120.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,32.0,120.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
3.0,1.0,1.0,2.0,1.0,2.0,192.0,90.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,167.0,137.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,118.0,75.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,133.0,99.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
1.0,1.0,1.0,1.0,1.0,30.0,8.0,60.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
5.0,2.0,3.0,3.0,1.0,3.0,11.0,375.0,10.0,10.0,10.0,10.0,9.0,98.0,9.0
3.0,1.0,1.0,1.0,1.0,3.0,95.0,150.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
4.0,1.0,1.0,2.0,1.0,1.0,49.0,165.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,10.0,103.0,10.0,10.0,10.0,10.0,9.0,98.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,104.0,95.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,16.0,115.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,78.0,118.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,2.0,3.0,3.0,1.0,3.0,9.0,298.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
7.0,1.0,2.0,4.0,1.0,2.0,24.0,250.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,1.0,2.0,1.0,3.0,98.0,177.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,2.0,2.0,1.0,3.0,41.0,225.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,16.0,120.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,46.0,195.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
1.0,1.0,1.0,1.0,1.0,30.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,8.0,80.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,1.0,2.0,2.0,1.0,2.0,24.0,200.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,0.0,1.0,1.0,1.0,141.0,95.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,2.0,2.0,2.0,1.0,30.0,17.0,235.0,10.0,10.0,10.0,10.0,9.0,95.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,45.0,150.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,6.0,150.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,108.0,108.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,2.0,2.0,4.0,1.0,3.0,56.0,300.0,10.0,10.0,9.0,10.0,10.0,97.0,9.0
1.0,1.0,1.0,1.0,1.0,2.0,274.0,68.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,1.0,2.0,1.0,1.0,182.0,119.0,10.0,10.0,9.0,10.0,10.0,98.0,10.0
4.0,2.0,2.0,2.0,1.0,2.0,17.0,298.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
4.0,1.0,1.0,2.0,1.0,1.0,88.0,120.0,9.0,9.0,9.0,9.0,9.0,86.0,8.0
4.0,1.0,2.0,2.0,1.0,2.0,18.0,200.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,2.0,123.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,2.0,3.0,3.0,1.0,3.0,0.0,600.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
10.0,3.5,3.0,4.0,1.0,2.0,29.0,995.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,121.0,85.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,327.0,79.0,9.0,9.0,9.0,9.0,9.0,87.0,9.0
4.0,1.0,1.0,2.0,1.0,30.0,35.0,165.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
1.0,1.0,1.0,1.0,1.0,30.0,2.0,120.0,10.0,10.0,10.0,10.0,10.0,80.0,8.0
2.0,1.0,0.0,1.0,1.0,3.0,10.0,95.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
2.0,2.0,1.0,1.0,1.0,2.0,177.0,109.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,78.0,70.0,9.0,10.0,9.0,10.0,9.0,90.0,9.0
8.0,1.0,2.0,5.0,1.0,2.0,264.0,182.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
3.0,1.0,1.0,3.0,1.0,2.0,4.0,190.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,2.0,1.0,2.0,216.0,159.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
4.0,1.0,1.0,2.0,1.0,30.0,95.0,150.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
2.0,1.0,0.0,1.0,1.0,2.0,9.0,170.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
6.0,2.5,3.0,4.0,1.0,3.0,15.0,300.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,20.0,145.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
6.0,1.0,2.0,4.0,1.0,3.0,43.0,145.0,9.0,10.0,10.0,10.0,9.0,91.0,9.0
4.0,1.0,1.0,2.0,1.0,3.0,98.0,159.0,9.0,10.0,9.0,10.0,9.0,89.0,9.0
6.0,1.0,3.0,3.0,1.0,3.0,9.0,371.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
4.0,1.0,1.0,2.0,1.0,2.0,75.0,105.0,9.0,10.0,9.0,9.0,9.0,89.0,9.0
4.0,1.0,1.0,3.0,1.0,2.0,82.0,145.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,130.0,150.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
2.0,1.0,1.0,1.0,1.0,5.0,25.0,148.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,2.0,1.0,1.0,1.0,2.0,208.0,100.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
12.0,2.0,2.0,6.0,1.0,1.0,66.0,308.0,10.0,10.0,10.0,9.0,9.0,92.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,0.0,120.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
6.0,2.0,3.0,0.0,1.0,15.0,19.0,419.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
3.0,1.0,1.0,2.0,1.0,2.0,187.0,133.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.5,1.0,1.0,1.0,1.0,289.0,99.0,10.0,10.0,9.0,10.0,9.0,92.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,37.0,101.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,2.0,1.0,1.0,1.0,2.0,183.0,110.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
6.0,1.0,3.0,3.0,1.0,1.0,169.0,169.0,9.0,10.0,9.0,10.0,9.0,92.0,9.0
4.0,1.0,1.0,2.0,1.0,3.0,43.0,139.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
3.0,1.0,0.0,2.0,1.0,3.0,243.0,125.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,1.0,1.0,1.0,2.0,31.0,155.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
3.0,1.0,1.0,2.0,1.0,2.0,41.0,195.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,2.0,3.0,4.0,1.0,3.0,43.0,200.0,9.0,10.0,9.0,10.0,9.0,91.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,99.0,100.0,10.0,10.0,9.0,10.0,9.0,92.0,9.0
4.0,1.0,1.0,2.0,1.0,3.0,85.0,120.0,10.0,10.0,10.0,10.0,9.0,92.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,134.0,150.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,2.0,2.0,1.0,2.0,8.0,200.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,0.0,1.0,1.0,1.0,1.0,38.0,79.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,190.0,115.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,1.0,1.0,1.0,2.0,51.0,160.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
7.0,1.0,3.0,3.0,1.0,2.0,22.0,289.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
8.0,2.0,2.0,2.0,1.0,2.0,1.0,275.0,10.0,10.0,10.0,10.0,6.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,169.0,105.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
5.0,2.0,3.0,4.0,1.0,3.0,4.0,450.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,2.5,3.0,3.0,1.0,3.0,1.0,400.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,1.0,2.0,3.0,1.0,3.0,121.0,233.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
4.0,1.0,2.0,2.0,1.0,5.0,159.0,350.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
4.0,2.0,2.0,2.0,1.0,7.0,15.0,375.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,21.0,150.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,46.0,75.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,203.0,83.0,10.0,9.0,9.0,9.0,9.0,92.0,9.0
3.0,1.0,2.0,2.0,1.0,2.0,22.0,150.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,2.0,3.0,1.0,4.0,58.0,175.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,43.0,95.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
4.0,1.0,1.0,2.0,1.0,2.0,305.0,129.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,341.0,153.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,26.0,65.0,10.0,10.0,9.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,15.0,69.0,9.0,10.0,10.0,9.0,9.0,88.0,8.0
6.0,1.5,2.0,3.0,1.0,30.0,97.0,189.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
6.0,1.0,3.0,4.0,1.0,2.0,38.0,170.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,73.0,145.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,1.0,4.0,3.0,120.0,10.0,9.0,10.0,9.0,9.0,90.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,69.0,220.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
4.0,1.0,0.0,4.0,1.0,2.0,194.0,145.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,74.0,99.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,1.0,2.0,1.0,2.0,160.0,135.0,9.0,10.0,9.0,10.0,9.0,91.0,9.0
6.0,1.0,2.0,4.0,1.0,30.0,5.0,250.0,10.0,10.0,10.0,10.0,9.0,90.0,8.0
2.0,1.0,0.0,1.0,1.0,2.0,32.0,120.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
4.0,1.0,1.0,1.0,1.0,2.0,33.0,249.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,97.0,98.0,10.0,10.0,10.0,10.0,9.0,95.0,10.0
5.0,1.0,2.0,2.0,1.0,2.0,11.0,220.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
8.0,2.0,2.0,4.0,1.0,2.0,50.0,199.0,9.0,10.0,8.0,10.0,9.0,86.0,9.0
2.0,1.0,1.0,1.0,1.0,30.0,49.0,70.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
5.0,1.0,2.0,3.0,1.0,3.0,18.0,180.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,1.0,3.0,1.0,2.0,52.0,80.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
3.0,1.0,1.0,1.0,1.0,2.0,102.0,99.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
4.0,1.0,1.0,2.0,1.0,1.0,100.0,118.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,0.0,1.0,1.0,2.0,90.0,150.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
5.0,1.0,2.0,3.0,1.0,2.0,12.0,170.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
7.0,1.0,2.0,5.0,1.0,4.0,143.0,200.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,1.0,1.0,7.0,16.0,89.0,10.0,10.0,9.0,10.0,9.0,96.0,9.0
3.0,1.0,1.0,2.0,1.0,1.0,280.0,80.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,5.0,102.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,1.0,7.0,0.0,69.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
6.0,1.0,2.0,4.0,1.0,2.0,190.0,157.0,9.0,10.0,9.0,10.0,9.0,90.0,9.0
4.0,2.0,3.0,3.0,1.0,2.0,7.0,230.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,33.0,80.0,10.0,10.0,10.0,9.0,10.0,94.0,10.0
6.0,1.0,2.0,2.0,1.0,30.0,31.0,138.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,2.0,2.0,1.0,1.0,79.0,139.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
3.0,1.0,1.0,2.0,1.0,3.0,27.0,225.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
7.0,2.0,3.0,5.0,1.0,7.0,15.0,300.0,10.0,10.0,9.0,10.0,9.0,93.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,34.0,140.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
3.0,1.0,1.0,2.0,1.0,2.0,178.0,130.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,2.0,2.0,4.0,1.0,2.0,163.0,269.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
4.0,1.0,1.0,4.0,1.0,2.0,79.0,160.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,1.0,2.0,3.0,1.0,4.0,0.0,500.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,2.0,2.0,1.0,3.0,3.0,160.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,2.5,3.0,3.0,1.0,1.0,61.0,275.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,0.0,3.0,1.0,2.0,41.0,98.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,1.0,3.0,1.0,1.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
2.0,1.0,0.0,1.0,1.0,3.0,5.0,135.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,60.0,99.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
4.0,1.0,1.0,2.0,1.0,2.0,35.0,140.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,1.0,2.0,1.0,3.0,17.0,140.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,0.0,1.0,1.0,2.0,89.0,125.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
2.0,1.0,1.0,1.0,1.0,2.0,163.0,90.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,107.0,135.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
5.0,1.0,2.0,2.0,1.0,2.0,99.0,265.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
5.0,1.0,1.0,3.0,1.0,1.0,47.0,80.0,10.0,10.0,9.0,10.0,9.0,92.0,9.0
2.0,1.0,1.0,1.0,1.0,1.0,38.0,100.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,104.0,99.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
3.0,1.0,0.0,1.0,1.0,30.0,5.0,140.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,2.0,3.0,3.0,1.0,2.0,19.0,225.0,9.0,10.0,9.0,10.0,9.0,93.0,9.0
3.0,1.0,1.0,1.0,1.0,30.0,45.0,165.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,1.0,3.0,4.0,1.0,3.0,32.0,280.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
4.0,1.0,2.0,2.0,1.0,3.0,61.0,150.0,10.0,10.0,10.0,10.0,9.0,94.0,10.0
2.0,1.0,1.0,1.0,1.0,2.0,7.0,140.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,1.0,3.0,4.0,1.0,2.0,6.0,399.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,3.0,1.0,90.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,1.5,2.0,2.0,1.0,1.0,88.0,189.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,54.0,85.0,10.0,10.0,9.0,10.0,9.0,92.0,9.0
4.0,1.0,2.0,2.0,1.0,2.0,28.0,245.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
4.0,1.0,2.0,2.0,1.0,1.0,135.0,175.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,2.0,2.0,2.0,1.0,2.0,8.0,95.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,1.0,1.0,1.0,1.0,58.0,135.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,0.0,1.0,1.0,30.0,292.0,110.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,2.0,2.0,2.0,1.0,2.0,31.0,288.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,1.0,2.0,1.0,1.0,146.0,179.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,1.0,2.0,1.0,3.0,20.0,175.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,2.0,2.0,1.0,3.0,0.0,295.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,42.0,105.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,2.0,2.0,1.0,2.0,75.0,130.0,10.0,9.0,9.0,10.0,9.0,93.0,9.0
4.0,1.0,0.0,2.0,1.0,2.0,20.0,199.0,10.0,10.0,10.0,10.0,9.0,98.0,9.0
2.0,1.0,1.0,1.0,1.0,4.0,9.0,150.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,5.0,85.0,9.0,10.0,10.0,10.0,9.0,90.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,15.0,190.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
6.0,1.0,1.0,2.0,1.0,3.0,13.0,180.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,31.0,60.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
2.0,1.0,1.0,1.0,1.0,3.0,35.0,190.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
3.0,1.0,1.0,1.0,1.0,2.0,141.0,150.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,1.0,1.0,2.0,1.0,1.0,0.0,125.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,1.0,1.0,80.0,200.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
3.0,1.0,2.0,2.0,1.0,2.0,2.0,1000.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
3.0,1.0,0.0,2.0,1.0,2.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.0,1.0,1.0,1.0,30.0,13.0,110.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
